t_s,i,adc
0.4461819999999994,440,386
0.44718509999999956,441,387
0.44818289999999994,442,387
0.4492107000000001,443,387
0.45020599999999966,444,387
0.45207709999999945,445,385
0.4530951999999999,446,388
0.4541252999999994,447,386
0.45511310000000016,448,387
0.4560905000000002,449,386
0.4571151999999996,450,384
0.45812959999999947,451,386
0.45912620000000004,452,384
0.46013530000000014,453,386
0.46115369999999967,454,386
0.4621573999999997,455,384
0.4631698000000002,456,385
0.4641674999999994,457,387
0.4651734999999997,458,385
0.4662883999999998,459,385
0.4672061999999997,460,386
0.4682101999999997,461,387
0.46920420000000007,462,385
0.47107169999999954,463,387
0.47204719999999956,464,386
0.47310439999999954,465,385
0.4741087999999998,466,386
0.47510150000000007,467,385
0.47611129999999946,468,386
0.47714069999999964,469,386
0.47813529999999993,470,385
0.4791463999999994,471,386
0.48018819999999973,472,386
0.48115430000000003,473,384
0.48217719999999975,474,387
0.4831715000000001,475,385
0.48418150000000004,476,386
0.48518479999999986,477,386
0.4861997999999996,478,388
0.48721250000000005,479,387
0.48816599999999966,480,386
0.4900783999999998,481,386
0.4910702999999996,482,387
0.49209000000000014,483,385
0.49315849999999983,484,385
0.4941249000000001,485,387
0.4951238999999994,486,385
0.4961335,487,386
0.49712639999999997,488,386
0.49814129999999945,489,386
0.49913700000000016,490,386
0.5001477999999997,491,386
0.5011939999999999,492,387
0.5021699000000002,493,387
0.5031713,494,385
0.5041566,495,386
0.5051964999999994,496,386
0.5062631,497,384
0.5072258999999999,498,385
0.5090839999999996,499,388
0.5100783,500,386
0.5110874999999995,501,386
0.5121193999999996,502,388
0.5131144999999995,503,386
0.5141225,504,387
0.5151256999999996,505,386
0.5161785999999999,506,385
0.5171554,507,384
0.5181467,508,386
0.5191489999999996,509,385
0.5201864999999994,510,386
0.5211760999999999,511,386
0.5221830999999995,512,385
0.5231854999999994,513,386
0.5241847999999996,514,384
0.5251941999999996,515,386
0.5262126,516,384
0.5280794999999996,517,384
0.5290768999999997,518,385
0.5300951999999999,519,386
0.5311010999999999,520,384
0.5321072999999998,521,385
0.533169,522,385
0.5341342999999998,523,387
0.5351365999999995,524,388
0.5361243999999994,525,386
0.5371359,526,385
0.5381729999999996,527,387
0.5391696000000001,528,385
0.5401715999999999,529,386
0.5411795999999995,530,386
0.5421892000000001,531,386
0.5431818999999996,532,386
0.5442114999999994,533,385
0.5452069000000002,534,386
0.5470972999999999,535,387
0.5480950999999994,536,386
0.5491066999999994,537,386
0.5501110999999996,538,386
0.5511013999999994,539,387
0.5520879999999995,540,388
0.5531274999999996,541,386
0.5541365999999996,542,385
0.5551462000000003,543,386
0.5561381000000001,544,386
0.5571481,545,385
0.5581756000000002,546,385
0.5591686999999999,547,388
0.5602334999999998,548,386
0.561204,549,388
0.5621947,550,386
0.563205,551,386
0.5642049,552,388
0.5660783,553,386
0.5670678999999996,554,388
0.5680623000000002,555,387
0.5691986,556,386
0.5701111999999995,557,387
0.5711215999999997,558,386
0.5721153000000001,559,388
0.5731453000000002,560,386
0.5741537000000001,561,386
0.5751359000000003,562,387
0.5761649999999996,563,385
0.5771742,564,386
0.5781722999999994,565,386
0.5791817999999997,566,387
0.5801845999999999,567,388
0.5811833999999996,568,387
0.5822127999999998,569,387
0.5832027000000002,570,387
0.5850678999999994,571,386
0.5860856999999999,572,388
0.5871298999999999,573,386
0.5881197999999994,574,388
0.5891150999999999,575,386
0.5901239,576,386
0.5911216999999995,577,387
0.5921573000000002,578,387
0.5931752000000001,579,386
0.5941555999999997,580,385
0.5951632,581,385
0.5961701999999995,582,386
0.5971681999999996,583,388
0.5981752,584,386
0.5991830999999994,585,387
0.6002007000000003,586,385
0.6012132000000001,587,386
0.6022061000000001,588,387
0.6040704999999997,589,386
0.6050680999999996,590,386
0.6061046999999995,591,387
0.6071157999999999,592,386
0.6081130999999997,593,386
0.6091210999999994,594,387
0.6101149000000001,595,385
0.6111237999999997,596,386
0.6121531999999998,597,385
0.6131798999999996,598,386
0.6141949999999996,599,385
0.6151650999999996,600,385
0.6161424000000002,601,383
0.6171711999999996,602,383
0.6182014000000002,603,385
0.6191940999999996,604,384
0.6201977999999997,605,383
0.6211947999999996,606,385
0.6230880000000001,607,383
0.6240823999999998,608,383
0.6250995000000001,609,383
0.6261117,610,384
0.6271630999999998,611,385
0.6281302999999996,612,384
0.6291221,613,386
0.6301261,614,384
0.6311356999999997,615,386
0.6321110000000001,616,384
0.6331633999999999,617,385
0.6341701999999998,618,387
0.6351689999999994,619,384
0.6361724999999998,620,384
0.6371830999999997,621,386
0.6381999,622,385
0.6392359000000001,623,387
0.6403096000000001,624,385
0.6420772999999995,625,386
0.6430707999999994,626,385
0.6441065999999998,627,386
0.6451104999999995,628,386
0.6461033,629,386
0.6471146999999995,630,384
0.6480885999999995,631,385
0.6491391999999996,632,386
0.6501475000000001,633,385
0.6511449000000002,634,386
0.6521596000000001,635,387
0.6532317999999995,636,386
0.6542819,637,388
0.6551840000000002,638,386
0.6561919999999999,639,386
0.6571854999999998,640,388
0.6582279,641,388
0.6592193000000002,642,387
0.6610683999999996,643,386
0.6620859000000001,644,385
0.6631026000000002,645,385
0.6640893999999999,646,386
0.6650995000000002,647,385
0.6661294,648,386
0.6672408000000001,649,384
0.6681336,650,385
0.6691364999999996,651,384
0.6701565999999994,652,386
0.6711963000000001,653,385
0.6721813000000001,654,386
0.6731783,655,385
0.6741853999999998,656,385
0.6752159999999998,657,385
0.6761989999999996,658,383
0.6772093999999997,659,384
0.6782256999999996,660,385
0.6800777,661,385
0.6810989999999997,662,385
0.6820963999999998,663,384
0.6831014,664,384
0.6841200999999995,665,385
0.6851319,666,384
0.6861221999999998,667,387
0.6871355000000001,668,385
0.6881427999999996,669,385
0.6891391000000002,670,386
0.6901535999999995,671,385
0.6911871999999999,672,385
0.6921754,673,386
0.6931798000000002,674,386
0.6942345999999997,675,386
